run1_srcid,sector,input_file,source_file,source_member,aermod_srcid,facility_id,facility_name,region_cd,erptype,unit_id,rel_point_id,process_id,scc,poll,longitude,latitude,utm_e_m,utm_n_m,src_elev_m,ann_value,emis_gps,so2_ann_value_total,so2_emis_gps_total,so2_allocation_fraction,allocation_basis,stkhgt,stkhgt_m,stkdiam,stkdiam_m,stktemp,stktemp_k,stkvel,stkvel_mps,srcgroup,rank
Q0001637,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32857313_31564712_6267014,4168511,DEER PARK CHEMICALS,48201,2,32857313,31564712,6267014,40301109,SO2,-95.139736,29.725425,293037.0343508903,3290277.6365106185,0.0,0.22703681480728166,0.006531086181233255,297.66040000000004,8.562689389342212,0.0007627377199227093,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,56.0,17.0688,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001638,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32857613_31525212_6266714,4168511,DEER PARK CHEMICALS,48201,3,32857613,31525212,6266714,40301199,SO2,-95.128517,29.729208,294130.16071410064,3290676.898753308,0.0,0.9119312061425813,0.026233196161286908,297.66040000000004,8.562689389342212,0.0030636631750228824,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,10.0,3.048,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001639,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32858413_31436412_6265914,4168511,DEER PARK CHEMICALS,48201,2,32858413,31436412,6265914,30190004,SO2,-95.130653,29.714431,293893.3061423695,3289042.78722295,0.0,0.003783946913454694,0.00010885143635388758,297.66040000000004,8.562689389342212,1.2712295332045155e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,125.0,38.1,4.0,1.2192,550.0,560.9277777777777,22.2,6.76656,FAC008,8
Q0001640,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32859113_31471212_6265114,4168511,DEER PARK CHEMICALS,48201,2,32859113,31471212,6265114,30190004,SO2,-95.1308,29.714978,293880.20107817324,3289103.6804134347,0.0,0.026487628394182856,0.000761960054477213,297.66040000000004,8.562689389342212,8.898606732431608e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,120.0,36.576,8.0,2.4384,418.0,487.5944444444444,22.2,6.76656,FAC008,8
Q0001641,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32859213_31521912_6265014,4168511,DEER PARK CHEMICALS,48201,2,32859213,31521912,6265014,30190004,SO2,-95.130606,29.714983,293898.9820343829,3289103.8884553565,0.0,0.026487628394182856,0.000761960054477213,297.66040000000004,8.562689389342212,8.898606732431608e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,120.0,36.576,8.0,2.4384,418.0,487.5944444444444,22.2,6.76656,FAC008,8
Q0001642,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32859413_31538512_6264814,4168511,DEER PARK CHEMICALS,48201,2,32859413,31538512,6264814,30190004,SO2,-95.131161,29.714421999999995,293844.1352347282,3289042.6961845867,0.0,0.003783946913454694,0.00010885143635388758,297.66040000000004,8.562689389342212,1.2712295332045155e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,125.0,38.1,22.2,6.76656,575.0,574.8166666666666,1.0,0.3048,FAC008,8
Q0001643,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32859713_31418312_6264314,4168511,DEER PARK CHEMICALS,48201,3,32859713,31418312,6264314,40301097,SO2,-95.12895,29.729819,294089.5196677866,3290745.395803191,0.0,31.425679116241234,0.9040111789190364,297.66040000000004,8.562689389342212,0.10557561273263501,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,41.0,12.4968,3.0,0.9144,125.0,324.81666666666666,0.1,0.03048,FAC008,8
Q0001644,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32860913_31544012_6581614,4168511,DEER PARK CHEMICALS,48201,2,32860913,31544012,6581614,30190004,SO2,-95.122414,29.722267,294706.4424144679,3289896.6750220256,0.0,0.04919130987491102,0.0014150686726005384,297.66040000000004,8.562689389342212,0.000165259839316587,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,185.0,56.388000000000005,11.0,3.3528,350.0,449.8166666666666,22.2,6.76656,FAC008,8
Q0001645,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32864313_31469412_6578014,4168511,DEER PARK CHEMICALS,48201,2,32864313,31469412,6578014,30199998,SO2,-95.122061,29.726971999999996,294750.1764021718,3290417.561000334,0.0,0.007567893826909388,0.00021770287270777517,297.66040000000004,8.562689389342212,2.542459066409031e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,9.0,2.7432000000000003,0.1,0.03048,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001646,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32868413_31413512_6263914,4168511,DEER PARK CHEMICALS,48201,2,32868413,31413512,6263914,40301102,SO2,-95.135578,29.718672,293425.4676368092,3289521.669391919,0.0,1.3584369419302351,0.039077665651045645,297.66040000000004,8.562689389342212,0.004563714024204211,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,56.0,17.0688,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001647,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32868513_31506612_6263814,4168511,DEER PARK CHEMICALS,48201,2,32868513,31506612,6263814,40301102,SO2,-95.134781,29.718603,293502.43841585977,3289512.595983298,0.0,0.37461074443201475,0.010776292199034872,297.66040000000004,8.562689389342212,0.0012585172378724704,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,56.0,17.0688,3.0,0.9144,84.0,302.0388888888889,0.1,0.03048,FAC008,8
Q0001648,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32868713_31506812_6263614,4168511,DEER PARK CHEMICALS,48201,2,32868713,31506812,6263614,40301102,SO2,-95.135592,29.719189,293425.17248574016,3289579.0001641656,0.0,0.08703077900945796,0.0025035830361394146,297.66040000000004,8.562689389342212,0.00029238279263703857,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,56.0,17.0688,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001649,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32868813_31471112_6263514,4168511,DEER PARK CHEMICALS,48201,2,32868813,31471112,6263514,30190004,SO2,-95.131375,29.714416999999997,293823.4190293648,3289042.523927326,0.0,0.003783946913454694,0.00010885143635388758,297.66040000000004,8.562689389342212,1.2712295332045155e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,125.0,38.1,22.2,6.76656,550.0,560.9277777777777,1.0,0.3048,FAC008,8
Q0001650,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32869013_31562812_6263314,4168511,DEER PARK CHEMICALS,48201,3,32869013,31562812,6263314,40301102,SO2,-95.125675,29.721828,294390.04797006916,3289853.816712225,0.0,0.003783946913454694,0.00010885143635388758,297.66040000000004,8.562689389342212,1.2712295332045155e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,41.0,12.4968,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001651,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32870113_31499712_6262214,4168511,DEER PARK CHEMICALS,48201,3,32870113,31499712,6262214,40301197,SO2,-95.130689,29.723075,293907.4945850312,3290000.9751041005,0.0,17.542377890775963,0.5046352589366229,297.66040000000004,8.562689389342212,0.05893420115936134,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001652,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32870313_31433212_6262014,4168511,DEER PARK CHEMICALS,48201,3,32870313,31433212,6262014,40301197,SO2,-95.132431,29.7232,293739.214288054,3290017.940620817,0.0,23.331816668361643,0.6711779565580709,297.66040000000004,8.562689389342212,0.07838401301739042,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001653,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32874413_31514512_6105614,4168511,DEER PARK CHEMICALS,48201,2,32874413,31514512,6105614,30190004,SO2,-95.133406,29.714528,293627.1328230145,3289058.4543840983,0.0,0.07946288518254857,0.002285880163431639,297.66040000000004,8.562689389342212,0.0002669582019729482,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,150.0,45.72,7.0,2.1336,460.0,510.92777777777775,3.0,0.9144,FAC008,8
Q0001654,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32874513_31544612_6105414,4168511,DEER PARK CHEMICALS,48201,2,32874513,31544612,6105414,30190004,SO2,-95.132894,29.714731,293677.087734747,3289080.0407930985,0.0,0.07946288518254857,0.002285880163431639,297.66040000000004,8.562689389342212,0.0002669582019729482,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,150.0,45.72,7.0,2.1336,460.0,510.92777777777775,3.0,0.9144,FAC008,8
Q0001655,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32874613_31514612_6105214,4168511,DEER PARK CHEMICALS,48201,2,32874613,31514612,6105214,30190004,SO2,-95.132889,29.714539,293677.1786393449,3289058.750074001,0.0,0.07946288518254857,0.002285880163431639,297.66040000000004,8.562689389342212,0.0002669582019729482,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,150.0,45.72,7.0,2.1336,460.0,510.92777777777775,3.0,0.9144,FAC008,8
Q0001656,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32880313_96201212_138946214,4168511,DEER PARK CHEMICALS,48201,3,32880313,96201212,138946214,30600106,SO2,-95.120378,29.726117,294911.25756496284,3290319.800310403,0.0,0.003783946913454694,0.00010885143635388758,297.66040000000004,8.562689389342212,1.2712295332045155e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,1.0,0.3048,0.1,0.03048,30.0,272.0388888888889,0.1,0.03048,FAC008,8
Q0001657,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32882513_31391412_6096814,4168511,DEER PARK CHEMICALS,48201,3,32882513,31391412,6096814,40301109,SO2,-95.137519,29.723411,293247.3901929612,3290050.4272153685,0.0,0.007567893826909388,0.00021770287270777517,297.66040000000004,8.562689389342212,2.542459066409031e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,41.0,12.4968,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001658,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32883813_31505212_6095414,4168511,DEER PARK CHEMICALS,48201,2,32883813,31505212,6095414,40301197,SO2,-95.121033,29.721496999999996,294838.4857061475,3289808.8722352544,0.0,1.2789740567476864,0.036791785487614,297.66040000000004,8.562689389342212,0.004296755822231262,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001659,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32883913_31505312_6095314,4168511,DEER PARK CHEMICALS,48201,2,32883913,31505312,6095314,40301197,SO2,-95.120683,29.7215,294872.3542372976,3289808.5830337247,0.0,1.4227640394589651,0.04092814006906174,297.66040000000004,8.562689389342212,0.004779823044848979,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,86.0,303.15,0.1,0.03048,FAC008,8
Q0001660,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32884013_31505412_6095214,4168511,DEER PARK CHEMICALS,48201,2,32884013,31505412,6095214,40301197,SO2,-95.120281,29.721464,294911.1744026643,3289803.8787388615,0.0,1.5968255974778809,0.04593530614134056,297.66040000000004,8.562689389342212,0.005364588630123055,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,88.0,304.26111111111106,0.1,0.03048,FAC008,8
Q0001661,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32884113_31407912_6095114,4168511,DEER PARK CHEMICALS,48201,2,32884113,31407912,6095114,40301197,SO2,-95.119414,29.721503,294995.1357848047,3289806.662212524,0.0,4.219100808501984,0.12136935153458465,297.66040000000004,8.562689389342212,0.014174209295230347,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001662,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32884613_31438312_6094614,4168511,DEER PARK CHEMICALS,48201,2,32884613,31438312,6094614,40301110,SO2,-95.139253,29.715408,293063.20083200635,3289166.4569286685,0.0,0.030271575307637553,0.0008708114908311007,297.66040000000004,8.562689389342212,0.00010169836265636124,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,56.0,17.0688,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001663,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32884713_31391312_6094514,4168511,DEER PARK CHEMICALS,48201,3,32884713,31391312,6094514,40301109,SO2,-95.138428,29.723391999999997,293159.40681652026,3290049.9490329707,0.0,0.003783946913454694,0.00010885143635388758,297.66040000000004,8.562689389342212,1.2712295332045155e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001664,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32884913_31391212_6094314,4168511,DEER PARK CHEMICALS,48201,3,32884913,31391212,6094314,40301109,SO2,-95.138322,29.721281,293165.33049477986,3289815.769689163,0.0,0.10595051357673142,0.003047840217908852,297.66040000000004,8.562689389342212,0.0003559442692972643,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001665,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32885113_31439512_6094114,4168511,DEER PARK CHEMICALS,48201,2,32885113,31439512,6094114,40301109,SO2,-95.139508,29.722246999999996,293052.56755987555,3289924.968748981,0.0,0.07567893826909387,0.0021770287270777514,297.66040000000004,8.562689389342212,0.0002542459066409031,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
